node_id,zone_id,x_coord,y_coord,macro_node_id,macro_link_id,activity_type,is_boundary,scc_id
239505,,-111.977497,33.6685852,2395,,,,0
240301,,-111.9774994,33.6662299,2403,,,,0
61701,,-111.9773565,33.6710891,617,,,,0
57501,,-111.9773187,33.6714423,575,,,,0
252200,,-111.9773547,33.6566225,2522,,,,0
252300,,-111.9773535,33.6567664,2523,,,,0
252301,,-111.9775044,33.6567673,2523,,,,0
252201,,-111.9775056,33.6566234,2522,,,,0
252400,,-111.9773557,33.6563295,2524,,,,0
252500,,-111.9773558,33.6563606,2525,,,,0
252501,,-111.9775068,33.6563604,2525,,,,0
252401,,-111.9775067,33.6563293,2524,,,,0
90301,,-111.9773677,33.6587036,903,,,,0
252600,,-111.9773307,33.6595083,2526,,,,0
252700,,-111.9774998,33.6556969,2527,,,,0
252800,,-111.9775168,33.6556749,2528,,,,0
252701,,-111.9773604,33.6557965,2527,,,,0
252900,,-111.9773601,33.6558584,2529,,,,0
252901,,-111.9774922,33.6558589,2529,,,,0
252702,,-111.9774925,33.6557969,2527,,,,0
194602,,-111.9774106,33.6488134,1946,,,,0
253000,,-111.9777948,33.6380734,2530,,,,0
253001,,-111.9777419,33.6379969,2530,,,,0
197102,,-111.97771,33.6379753,1971,,,,0
196702,,-111.9778635,33.63797,1967,,,,0
253002,,-111.9777744,33.6379993,2530,,,,0
253003,,-111.9777123,33.6380712,2530,,,,0
253100,,-111.977762,33.6378025,2531,,,,0
253101,,-111.9777929,33.6378879,2531,,,,0
196703,,-111.9778671,33.6379573,1967,,,,0
197103,,-111.9777072,33.6379536,1971,,,,0
253102,,-111.9777709,33.6378876,2531,,,,0
253103,,-111.9778096,33.6378038,2531,,,,0
209401,,-112.2030301,33.6665355,2094,,,,0
210001,,-112.202929,33.6669289,2100,,,,0
209402,,-112.2030977,33.6667047,2094,,,,0
44201,,-112.2031145,33.6689299,442,,,,0
253300,,-112.2029493,33.6693253,2533,,,,0
154401,,-112.1863323,33.6375513,1544,,,,0
253500,,-112.1862176,33.6369052,2535,,,,0
63202,,-112.1885054,33.6543486,632,,,,0
8001,,-112.1132965,33.6698133,80,,,,0
79702,,-112.1166037,33.6697611,797,,,,0
100402,,-112.1866949,33.6665391,1004,,,,0
253700,,-112.1865898,33.6629185,2537,,,,0
176601,,-112.004244,33.6405794,1766,,,,0
36203,,-112.0036974,33.640129,362,,,,215
179802,,-112.0015294,33.6406458,1798,,,,0
35605,,-112.0027912,33.6407179,356,,,,0
253800,,-112.0025005,33.6408693,2538,,,,0
78601,,-112.2214815,33.6678915,786,,,,322
81702,,-112.196727,33.668103,817,,,,0
13602,,-112.1940276,33.6681568,136,,,,0
701,,-112.2311982,33.6619966,7,,,,0
8101,,-112.226402,33.6663382,81,,,,0
48302,,-112.2317346,33.6524584,483,,,,579
2902,,-112.1145227,33.6509398,29,,,,0
77502,,-112.1165406,33.6624018,775,,,,0
78903,,-112.1166258,33.6624417,789,,,,0
78904,,-112.1166903,33.6623453,789,,,,0
77503,,-112.1166052,33.6623054,775,,,,0
254300,,-112.1893464,33.6387348,2543,,,,0
254400,,-112.1895144,33.6387323,2544,,,,0
158401,,-112.1818865,33.6388739,1584,,,,0
277904,,-112.1866098,33.6674739,2779,,,,0
84702,,-112.0655912,33.6669067,847,,,,0
224001,,-112.0656729,33.667584,2240,,,,0
36001,,-112.0014275,33.6440138,360,,,,0
32102,,-112.0032656,33.6413929,321,,,,0
254700,,-112.1314888,33.6692639,2547,,,,0
221201,,-112.1338349,33.6695769,2212,,,,0
223003,,-112.0654554,33.6695691,2230,,,,0
223101,,-112.0654506,33.6699319,2231,,,,0
222902,,-112.0657449,33.66821,2229,,,,0
254800,,-112.0657374,33.6679071,2548,,,,0
67101,,-112.2203144,33.6545277,671,,,,0
66702,,-112.2204391,33.6539731,667,,,,0
138901,,-112.2204421,33.6532295,1389,,,,0
219201,,-112.2291645,33.6527929,2192,,,,0
91901,,-112.2291958,33.6527929,919,,,,0
154701,,-112.1862037,33.6361127,1547,,,,0
154402,,-112.1863958,33.637473,1544,,,,0
253401,,-112.1863922,33.637447,2534,,,,0
254901,,-112.1863189,33.6369049,2549,,,,0
139402,,-112.2203172,33.6445868,1394,,,,0
115101,,-112.0747908,33.6401754,1151,,,,0
99301,,-112.1165492,33.6379014,993,,,,45
176002,,-112.0134666,33.6478729,1760,,,,0
176102,,-112.0134666,33.6478882,1761,,,,0
176103,,-112.0136176,33.647888,1761,,,,0
176003,,-112.0136175,33.6478726,1760,,,,0
116602,,-112.0996062,33.6393655,1166,,,,551
116502,,-112.099606,33.6394018,1165,,,,550
116503,,-112.0997758,33.6394175,1165,,,,81
116603,,-112.0997761,33.6393478,1166,,,,80
134101,,-112.052686,33.6402915,1341,,,,0
255100,,-112.2320799,33.6669714,2551,,,,307
155502,,-112.1798746,33.6388626,1555,,,,0
255200,,-112.1840282,33.6387538,2552,,,,0
158602,,-112.1844,33.6387665,1586,,,,0
254401,,-112.1896959,33.6386639,2544,,,,0
175202,,-112.0134769,33.6467686,1752,,,,0
255300,,-112.0134765,33.6469006,2553,,,,0
255301,,-112.0136086,33.6469189,2553,,,,0
175203,,-112.0136091,33.6467509,1752,,,,0
255302,,-112.0134771,33.6471357,2553,,,,0
175902,,-112.0134776,33.6471894,1759,,,,0
175903,,-112.0136097,33.6471886,1759,,,,0
255303,,-112.0136092,33.6471349,2553,,,,0
42801,,-111.9600823,33.6706098,428,,,,655
255400,,-111.9600516,33.6706088,2554,,,,654
255401,,-111.9600471,33.6707035,2554,,,,0
42802,,-111.9600778,33.6707045,428,,,,0
278201,,-112.1867218,33.6650867,2782,,,,0
253701,,-112.1866615,33.6630842,2537,,,,0
253702,,-112.1866527,33.6628615,2537,,,,0
204401,,-112.186651,33.6628354,2044,,,,0
206202,,-112.1899044,33.6543462,2062,,,,0
49001,,-112.1898458,33.6542684,490,,,,0
49002,,-112.1897819,33.6543021,490,,,,0
206203,,-112.1898405,33.6543799,2062,,,,0
49003,,-112.189673,33.6542704,490,,,,0
253601,,-112.1891653,33.6542721,2536,,,,0
102701,,-112.1886045,33.6542739,1027,,,,0
102702,,-112.1883456,33.6542754,1027,,,,0
208201,,-112.1869993,33.6542865,2082,,,,0
255500,,-112.1776401,33.6388293,2555,,,,0
255600,,-112.1756534,33.6388589,2556,,,,0
253501,,-112.18615,33.6369841,2535,,,,0
248702,,-112.1861537,33.6370101,2487,,,,0
255700,,-112.2203164,33.6721973,2557,,,,0
250001,,-112.2203073,33.6736045,2500,,,,0
255801,,-112.2204871,33.6717924,2558,,,,0
255900,,-112.2204958,33.6711875,2559,,,,0
201802,,-112.1688501,33.651526,2018,,,,0
256000,,-112.1688415,33.6519322,2560,,,,0
256001,,-112.1689732,33.6519522,2560,,,,0
201803,,-112.1689826,33.6515098,2018,,,,0
256100,,-112.1688208,33.6528158,2561,,,,0
256200,,-112.1688071,33.6532024,2562,,,,0
256201,,-112.1689385,33.6532237,2562,,,,0
256101,,-112.1689534,33.6528011,2561,,,,0
255701,,-112.2203698,33.6721459,2557,,,,0
283800,,-112.2203216,33.6708776,2838,,,,0
255702,,-112.2203177,33.6719809,2557,,,,0
169102,,-112.0114019,33.6405991,1691,,,,0
167102,,-112.0114019,33.6406195,1671,,,,0
167103,,-112.0114774,33.6406196,1671,,,,0
169103,,-112.0114774,33.6405992,1691,,,,0
135102,,-112.0503135,33.6363239,1351,,,,0
58002,,-112.050318,33.636447,580,,,,0
58003,,-112.0503935,33.636445,580,,,,435
135103,,-112.050389,33.6363219,1351,,,,434
44803,,-112.1126441,33.6398787,448,,,,0
44703,,-112.1120412,33.6399642,447,,,,0
147602,,-112.1357881,33.639602,1476,,,,0
118302,,-112.0967231,33.6400926,1183,,,,0
124001,,-112.0967259,33.6402172,1240,,,,0
124002,,-112.0968013,33.640216,1240,,,,0
118303,,-112.0967985,33.6400914,1183,,,,0
124102,,-112.0971328,33.6402146,1241,,,,0
119902,,-112.0971315,33.6400907,1199,,,,0
119903,,-112.0970561,33.6400913,1199,,,,0
124103,,-112.0970574,33.6402152,1241,,,,0
122601,,-112.101359,33.640167,1226,,,,0
277905,,-112.1864624,33.6676274,2779,,,,0
78401,,-112.1852944,33.6676816,784,,,,0
137602,,-112.220253,33.6442302,1376,,,,0
158101,,-112.1880601,33.6386168,1581,,,,0
156901,,-112.1871568,33.6386282,1569,,,,0
256400,,-112.2321597,33.6500548,2564,,,,664
153201,,-112.2318421,33.6517259,1532,,,,581
253901,,-112.1940358,33.6683841,2539,,,,0
13802,,-112.1957139,33.6683821,138,,,,0
256500,,-112.2048365,33.6683372,2565,,,,0
14302,,-112.2102731,33.6678082,143,,,,0
14602,,-112.212319,33.6677973,146,,,,0
254101,,-112.2123071,33.6675563,2541,,,,0
14402,,-112.2102761,33.6675797,144,,,,0
219601,,-112.2210651,33.6672658,2196,,,,0
256601,,-112.2218278,33.6672635,2566,,,,0
254001,,-112.2218661,33.6675891,2540,,,,0
256800,,-112.2321803,33.6590055,2568,,,,665
217001,,-112.2316986,33.6529446,2170,,,,0
256900,,-112.2317536,33.6533435,2569,,,,0
48303,,-112.2317129,33.652656,483,,,,578
217002,,-112.2317021,33.6527645,2170,,,,577
40901,,-112.1410714,33.6695006,409,,,,0
257000,,-112.1653031,33.6686579,2570,,,,0
257100,,-112.190392,33.6685253,2571,,,,0
257200,,-112.1839336,33.6678793,2572,,,,0
257300,,-112.1714896,33.6688431,2573,,,,0
12702,,-112.1774781,33.6684651,127,,,,0
49401,,-112.177948,33.6684636,494,,,,0
257500,,-111.9422883,33.6616105,2575,,,,126
42601,,-111.9594837,33.6677291,426,,,,387
42501,,-111.9727093,33.6729178,425,,,,0
257701,,-111.9651467,33.6703749,2577,,,,0
239102,,-111.9698087,33.6723078,2391,,,,0
257800,,-111.9732149,33.6725986,2578,,,,0
257901,,-111.9730953,33.6727347,2579,,,,0
42301,,-111.9607172,33.6680475,423,,,,226
258100,,-111.9562029,33.6657743,2581,,,,131
258002,,-111.9543928,33.6651077,2580,,,,130
43101,,-111.953083,33.6645488,431,,,,129
258200,,-111.9782732,33.6733822,2582,,,,0
258300,,-111.9787948,33.6733565,2583,,,,0
258301,,-111.9790532,33.6733437,2583,,,,0
258400,,-111.9792999,33.6733316,2584,,,,0
258500,,-111.9807688,33.6726033,2585,,,,0
33202,,-112.0006829,33.6558987,332,,,,0
34801,,-111.9995334,33.6583451,348,,,,0
33002,,-111.9997391,33.6545168,330,,,,0
35302,,-112.0005667,33.6546835,353,,,,0
258600,,-112.0008043,33.6520146,2586,,,,0
258601,,-112.0008008,33.6518342,2586,,,,0
4001,,-111.9911775,33.6730595,40,,,,0
31001,,-112.0237113,33.6726348,310,,,,0
31301,,-112.0140196,33.6726884,313,,,,0
5902,,-112.0240518,33.6728389,59,,,,0
258800,,-112.026787,33.6724694,2588,,,,0
259000,,-112.0300331,33.6728935,2590,,,,0
6703,,-112.0310445,33.6727755,67,,,,0
259100,,-112.036368,33.6709711,2591,,,,0
29801,,-112.0650512,33.6690661,298,,,,0
259200,,-112.0604739,33.6687915,2592,,,,0
259300,,-112.1144658,33.6413795,2593,,,,0
254201,,-112.1146747,33.6494585,2542,,,,0
19901,,-112.1149015,33.6513952,199,,,,0
86201,,-112.0042563,33.637693,862,,,,177
259400,,-112.0040536,33.6350623,2594,,,,667
32202,,-112.0040599,33.635573,322,,,,382
46802,,-112.0043631,33.6355564,468,,,,171
259500,,-112.0043492,33.6350624,2595,,,,170
259700,,-112.1125821,33.675092,2597,,,,256
20701,,-112.113602,33.6602798,207,,,,0
234201,,-112.1134389,33.66076,2342,,,,0
259900,,-112.1130248,33.6655037,2599,,,,0
51801,,-112.1136518,33.6622885,518,,,,0
15902,,-112.1141562,33.6646407,159,,,,0
92601,,-112.1141341,33.6640051,926,,,,0
7502,,-112.1081768,33.6692123,75,,,,0
260000,,-112.1113585,33.6679807,2600,,,,0
16102,,-112.113275,33.6680496,161,,,,8
16401,,-112.1131828,33.6692398,164,,,,7
52301,,-112.1134242,33.6705964,523,,,,429
16901,,-112.1134609,33.670066,169,,,,373
260100,,-112.1135533,33.6751282,2601,,,,668
52001,,-112.113777,33.6727951,520,,,,433
7402,,-112.1125808,33.6732667,74,,,,258
259601,,-112.112593,33.6736269,2596,,,,257
260200,,-112.1130376,33.675056,2602,,,,669
17401,,-112.1110579,33.668105,174,,,,0
26701,,-112.1323762,33.6686935,267,,,,0
260301,,-112.1330701,33.6687648,2603,,,,0
234001,,-112.1140787,33.653762,2340,,,,0
234101,,-112.1140189,33.6541587,2341,,,,0
222502,,-112.0653065,33.6683584,2225,,,,0
9501,,-112.0641412,33.6684273,95,,,,0
222903,,-112.0656187,33.6683417,2229,,,,0
222503,,-112.0655863,33.668343,2225,,,,0
47001,,-112.0766182,33.66872,470,,,,0
9901,,-112.073543,33.6687291,99,,,,0
46901,,-112.0838364,33.668575,469,,,,0
260401,,-112.0870093,33.668862,2604,,,,0
29001,,-112.0710742,33.6687761,290,,,,0
260500,,-112.0783194,33.6685237,2605,,,,0
260600,,-112.0916732,33.6693692,2606,,,,0
10602,,-112.089896,33.6691853,106,,,,0
27302,,-112.0991281,33.6693636,273,,,,0
260700,,-112.0942947,33.6694087,2607,,,,0
1901,,-112.1133631,33.6686404,19,,,,0
260801,,-112.1140896,33.6686336,2608,,,,0
24701,,-112.1266081,33.6688564,247,,,,0
260900,,-112.1233987,33.6690311,2609,,,,0
19001,,-112.1254015,33.6689624,190,,,,0
220401,,-112.1200012,33.6694857,2204,,,,0
261000,,-112.0898076,33.6694109,2610,,,,0
10802,,-112.091693,33.6695995,108,,,,0
261100,,-112.087238,33.6692611,2611,,,,0
261201,,-112.0722397,33.6689913,2612,,,,0
100102,,-112.1415651,33.6697329,1001,,,,0
40101,,-112.1423706,33.6697369,401,,,,0
261300,,-112.139268,33.6699244,2613,,,,0
41501,,-112.1404278,33.6698517,415,,,,0
255501,,-112.1779635,33.6388234,2555,,,,0
254501,,-112.1814021,33.6388872,2545,,,,0
261500,,-112.2050581,33.6381964,2615,,,,0
172401,,-112.2040687,33.6381975,1724,,,,0
261501,,-112.2053816,33.6381959,2615,,,,0
141101,,-112.216549,33.6381538,1411,,,,0
261701,,-112.2167605,33.6381525,2617,,,,0
140001,,-112.2193293,33.6381245,1400,,,,0
148002,,-112.1517744,33.6405548,1480,,,,0
149002,,-112.1517927,33.6415901,1490,,,,0
149003,,-112.1519248,33.641608,1490,,,,0
148003,,-112.1519061,33.6405349,1480,,,,0
261800,,-112.1516511,33.6385637,2618,,,,450
148902,,-112.1516684,33.6387127,1489,,,,449
148903,,-112.1518434,33.6387533,1489,,,,27
261801,,-112.1518136,33.6384956,2618,,,,26
261900,,-112.1516273,33.638042,2619,,,,454
262000,,-112.1516406,33.6381579,2620,,,,453
262001,,-112.151774,33.6381642,2620,,,,23
261901,,-112.1517568,33.6380133,2619,,,,22
148702,,-112.1515795,33.6377983,1487,,,,456
261902,,-112.151585,33.6378467,2619,,,,455
261903,,-112.1517352,33.6378335,2619,,,,21
148703,,-112.1517299,33.6377867,1487,,,,20
262002,,-112.1516389,33.6383025,2620,,,,452
261802,,-112.1516483,33.6383825,2618,,,,451
261803,,-112.1517985,33.6383701,2618,,,,25
262003,,-112.1517891,33.6382903,2620,,,,24
71102,,-112.1513031,33.635467,711,,,,464
262100,,-112.1513427,33.6357879,2621,,,,463
262101,,-112.1514973,33.6358108,2621,,,,13
71103,,-112.1514488,33.6354181,711,,,,12
262102,,-112.151393,33.6360548,2621,,,,462
148802,,-112.1515046,33.6369979,1488,,,,461
148803,,-112.1516381,33.6370059,1488,,,,15
262103,,-112.1515226,33.6360267,2621,,,,14
262200,,-112.186109,33.6366705,2622,,,,0
253502,,-112.1861202,33.6367617,2535,,,,0
262300,,-112.1859248,33.6352665,2623,,,,671
82902,,-112.1859434,33.6354376,829,,,,670
82903,,-112.1860976,33.635462,829,,,,280
262301,,-112.1860713,33.6352191,2623,,,,279
262400,,-112.1859084,33.634979,2624,,,,673
262302,,-112.1859183,33.6350512,2623,,,,672
262303,,-112.1860495,33.6350385,2623,,,,278
262401,,-112.1860396,33.6349663,2624,,,,277
210701,,-112.2028986,33.6521633,2107,,,,0
171501,,-112.2029141,33.6368177,1715,,,,0
135603,,-112.2201071,33.6369116,1356,,,,0
135801,,-112.2201134,33.6370205,1358,,,,0
198502,,-111.9599809,33.6414152,1985,,,,206
198602,,-111.9599818,33.6417779,1986,,,,205
198603,,-111.960095,33.6417791,1986,,,,614
198503,,-111.9600942,33.641415,1985,,,,613
261502,,-112.2051598,33.6382535,2615,,,,0
175002,,-112.2052461,33.6382933,1750,,,,0
261601,,-112.2058164,33.6381954,2616,,,,0
249602,,-112.220329,33.6750641,2496,,,,304
262500,,-112.2203283,33.6751817,2625,,,,303
262501,,-112.2204415,33.6751822,2625,,,,675
249603,,-112.2204422,33.6750646,2496,,,,674
255703,,-112.2203772,33.6720374,2557,,,,0
209201,,-112.2030473,33.6541091,2092,,,,0
262600,,-112.1866541,33.6751012,2626,,,,334
187001,,-111.9691958,33.6404512,1870,,,,0
185203,,-111.9730257,33.6404764,1852,,,,0
188201,,-111.9725367,33.6404737,1882,,,,0
243101,,-112.1866793,33.6703479,2431,,,,340
241901,,-112.1866689,33.6697417,2419,,,,342
204601,,-112.186838,33.6692545,2046,,,,626
242101,,-112.1868126,33.6703933,2421,,,,644
242801,,-112.1868186,33.6701307,2428,,,,643
254601,,-112.186613,33.6671061,2546,,,,0
262801,,-112.1866038,33.6667869,2628,,,,0
204801,,-112.186739,33.6658004,2048,,,,0
205101,,-112.1862251,33.6536212,2051,,,,0
70202,,-112.1691385,33.6649433,702,,,,0
70502,,-112.1692044,33.6664278,705,,,,0
70503,,-112.1693176,33.6664243,705,,,,0
70203,,-112.1692517,33.6649403,702,,,,0
256202,,-112.168802,33.6533465,2562,,,,0
262900,,-112.1687997,33.6534053,2629,,,,0
262901,,-112.1689318,33.6534088,2629,,,,0
256203,,-112.168934,33.65335,2562,,,,0
196002,,-111.9774891,33.645249,1960,,,,0
193801,,-111.977499,33.6439387,1938,,,,0
196003,,-111.9774864,33.6455196,1960,,,,0
41202,,-112.1519628,33.6652729,412,,,,0
71202,,-112.1519681,33.6657139,712,,,,0
71203,,-112.1520813,33.6657127,712,,,,0
41203,,-112.1520761,33.6652721,412,,,,0
49201,,-112.1520838,33.6680948,492,,,,0
281606,,-112.0134228,33.6408054,2816,,,,0
176302,,-112.0134254,33.6409669,1763,,,,0
176303,,-112.013595,33.640947,1763,,,,0
281607,,-112.0135929,33.6408213,2816,,,,0
175702,,-112.013475,33.6486849,1757,,,,0
175802,,-112.0134755,33.6487483,1758,,,,0
175803,,-112.0136267,33.6487836,1758,,,,0
175703,,-112.0136258,33.648648,1757,,,,0
182002,,-111.9961243,33.6417336,1820,,,,0
182401,,-111.9961377,33.6433813,1824,,,,0
182402,,-111.996251,33.6433813,1824,,,,0
182003,,-111.9962375,33.6417328,1820,,,,0
182403,,-111.9961322,33.6435845,1824,,,,0
181603,,-111.9961365,33.6442464,1816,,,,0
182702,,-111.996162,33.6476153,1827,,,,0
182202,,-111.9961633,33.6478538,1822,,,,0
182203,,-111.9962765,33.647852,1822,,,,0
182703,,-111.9962752,33.647615,1827,,,,0
211501,,-112.2133834,33.6681855,2115,,,,0
94201,,-112.1901095,33.6676216,942,,,,0
71302,,-112.1517188,33.6691421,713,,,,0
40701,,-112.141305,33.6692297,407,,,,0
40401,,-112.1600464,33.6698542,404,,,,0
100601,,-112.1788956,33.6689847,1006,,,,0
277005,,-112.2032604,33.6685152,2770,,,,0
50102,,-112.2037409,33.6684815,501,,,,0
218701,,-112.230823,33.6528273,2187,,,,0
217601,,-112.2155862,33.6527933,2176,,,,0
207701,,-112.1852609,33.6544259,2077,,,,0
263100,,-112.1676836,33.654462,2631,,,,0
96102,,-112.1676366,33.6544621,961,,,,0
96103,,-112.1676368,33.6545726,961,,,,0
263101,,-112.167684,33.6545725,2631,,,,0
98202,,-112.1597639,33.6544988,982,,,,0
202602,,-112.1595958,33.6544996,2026,,,,0
202603,,-112.1596181,33.65461,2026,,,,0
98203,,-112.1597431,33.6546094,982,,,,0
78302,,-112.148575,33.654549,783,,,,0
230702,,-112.1439997,33.6545624,2307,,,,0
230703,,-112.1440217,33.6546728,2307,,,,0
78303,,-112.1485539,33.6546595,783,,,,0
202402,,-112.15071,33.6545455,2024,,,,0
78202,,-112.1506084,33.6545459,782,,,,0
78203,,-112.1506306,33.6546563,782,,,,0
202403,,-112.1506891,33.6546561,2024,,,,0
172102,,-112.0309551,33.6407759,1721,,,,0
281506,,-112.0309551,33.640729,2815,,,,0
281507,,-112.0307852,33.6407135,2815,,,,0
172103,,-112.0307853,33.6407941,1721,,,,0
165403,,-112.0259329,33.6406152,1654,,,,0
160301,,-112.026081,33.6406141,1603,,,,0
252302,,-111.9773704,33.657001,2523,,,,0
90302,,-111.977359,33.6584942,903,,,,0
90303,,-111.9774723,33.6584949,903,,,,0
252303,,-111.9774837,33.6570016,2523,,,,0
240101,,-111.9773311,33.6607854,2401,,,,0
263201,,-111.9773289,33.6598308,2632,,,,0
90201,,-111.9774913,33.6598307,902,,,,0
263301,,-111.9774927,33.6601738,2633,,,,0
252102,,-111.9773604,33.6696448,2521,,,,0
61702,,-111.9773583,33.6708841,617,,,,0
61703,,-111.9774715,33.6708842,617,,,,0
252103,,-111.9774736,33.6696449,2521,,,,0
263400,,-111.9601885,33.6665137,2634,,,,0
244701,,-111.9602087,33.6692514,2447,,,,0
283900,,-111.9601675,33.6722623,2839,,,,658
263700,,-111.9601628,33.6710722,2637,,,,657
42803,,-111.9601624,33.6708042,428,,,,656
283901,,-111.9601684,33.672699,2839,,,,659
263801,,-111.960166,33.6733172,2638,,,,660
255402,,-111.9599627,33.6707796,2554,,,,224
250901,,-111.9599597,33.6716222,2509,,,,223
255403,,-111.9599637,33.6704909,2554,,,,0
5402,,-111.9599243,33.6673508,54,,,,0
264000,,-111.9599236,33.6674855,2640,,,,0
245301,,-111.959931,33.6664797,2453,,,,0
80303,,-111.9599475,33.6638054,803,,,,0
264101,,-111.9599469,33.6656407,2641,,,,0
264200,,-111.9505127,33.6601946,2642,,,,114
79802,,-111.9502934,33.6600561,798,,,,113
79803,,-111.9502021,33.6600974,798,,,,485
264201,,-111.9504903,33.6602793,2642,,,,484
264300,,-111.9525783,33.6616405,2643,,,,116
264202,,-111.9506723,33.6603196,2642,,,,115
264203,,-111.950624,33.6603681,2642,,,,483
264301,,-111.9525302,33.6616892,2643,,,,482
79902,,-111.9437575,33.6569283,799,,,,110
284000,,-111.9429423,33.6566629,2840,,,,109
284001,,-111.9428737,33.656728,2840,,,,677
79903,,-111.9437599,33.657015,799,,,,676
284002,,-111.9425244,33.6565513,2840,,,,108
264600,,-111.9422409,33.6564691,2646,,,,107
264601,,-111.9422039,33.6565586,2646,,,,679
284003,,-111.9424861,33.6566404,2840,,,,678
200002,,-112.0309749,33.6608482,2000,,,,0
264700,,-112.030964,33.6600038,2647,,,,0
264701,,-112.0308508,33.6600048,2647,,,,0
200003,,-112.0308617,33.6608492,2000,,,,0
264702,,-112.0309809,33.6597696,2647,,,,0
65102,,-112.0309726,33.6581834,651,,,,0
65103,,-112.0308404,33.6581654,651,,,,0
264703,,-112.0308489,33.659788,2647,,,,0
264800,,-112.0309292,33.6534672,2648,,,,0
37902,,-112.0309292,33.6533991,379,,,,0
37903,,-112.0307971,33.6533992,379,,,,0
264801,,-112.0307971,33.6534673,2648,,,,0
264900,,-112.0309305,33.6540042,2649,,,,0
264802,,-112.0309295,33.6536475,2648,,,,0
264803,,-112.0308162,33.6536477,2648,,,,0
264901,,-112.0308172,33.6540045,2649,,,,0
265000,,-112.0997119,33.6537219,2650,,,,0
229802,,-112.0997119,33.6537992,2298,,,,0
229803,,-112.0998251,33.6537993,2298,,,,0
265001,,-112.0998251,33.653722,2650,,,,0
265100,,-112.0996832,33.6513343,2651,,,,0
265200,,-112.0996918,33.6534512,2652,,,,0
265201,,-112.099824,33.6534688,2652,,,,0
265101,,-112.0998154,33.6513168,2651,,,,0
265202,,-112.0996925,33.6535955,2652,,,,0
265002,,-112.0996929,33.6536861,2650,,,,0
265003,,-112.0998439,33.6536856,2650,,,,0
265203,,-112.0998435,33.653595,2652,,,,0
58502,,-112.0997541,33.6612776,585,,,,0
248402,,-112.0997542,33.6613046,2484,,,,0
248403,,-112.0998863,33.6613042,2484,,,,0
58503,,-112.0998862,33.6612771,585,,,,0
248602,,-112.0997564,33.6625041,2486,,,,0
58602,,-112.0997566,33.6625595,586,,,,0
58603,,-112.0998888,33.662559,586,,,,0
248603,,-112.0998885,33.6625037,2486,,,,0
58702,,-112.0998021,33.6669913,587,,,,0
265300,,-112.0997999,33.6674094,2653,,,,0
265301,,-112.0999132,33.66741,2653,,,,0
58703,,-112.0999154,33.666991,587,,,,0
276904,,-112.0997634,33.669831,2769,,,,0
92502,,-112.0005365,33.6552233,925,,,,0
265500,,-112.0011784,33.6552236,2655,,,,0
38502,,-112.0148804,33.6550683,385,,,,0
240902,,-112.0147765,33.6550684,2409,,,,0
240903,,-112.0147767,33.6551789,2409,,,,0
38503,,-112.0148807,33.6551788,385,,,,0
199502,,-112.021357,33.6550245,1995,,,,0
38402,,-112.0191351,33.6550355,384,,,,0
38403,,-112.0191144,33.6551461,384,,,,0
199503,,-112.0213793,33.6551349,1995,,,,0
265600,,-112.02975,33.6549621,2656,,,,0
265700,,-112.0297271,33.6549623,2657,,,,0
265701,,-112.0297285,33.6550886,2657,,,,0
265601,,-112.0297513,33.6550884,2656,,,,0
44902,,-112.1040563,33.6400033,449,,,,0
120701,,-112.1025322,33.640026,1207,,,,0
143202,,-112.1342284,33.6387774,1432,,,,574
142702,,-112.1342503,33.6389862,1427,,,,573
142703,,-112.1344383,33.6389718,1427,,,,33
143203,,-112.1344164,33.6387639,1432,,,,32
265800,,-112.1364124,33.6689626,2658,,,,0
232201,,-112.135407,33.6687471,2322,,,,0
11701,,-112.1186284,33.6679153,117,,,,0
234701,,-112.1178891,33.6678784,2347,,,,0
278805,,-112.1170461,33.6678471,2788,,,,0
11202,,-112.1137115,33.6679407,112,,,,0
284100,,-112.0996137,33.6689062,2841,,,,0
11002,,-112.0980619,33.6691523,110,,,,0
266000,,-112.0844273,33.6682113,2660,,,,0
230501,,-112.0839412,33.6681655,2305,,,,0
277604,,-112.082637,33.6681076,2776,,,,0
10102,,-112.0814635,33.6681243,101,,,,0
224601,,-112.0672289,33.6683346,2246,,,,0
224401,,-112.0665002,33.6683129,2244,,,,0
266100,,-112.0628866,33.6684884,2661,,,,0
266200,,-112.0614933,33.6694588,2662,,,,0
266300,,-112.0618247,33.6694581,2663,,,,0
266400,,-112.0632274,33.6694349,2664,,,,0
223201,,-112.0643375,33.6694359,2232,,,,0
29301,,-112.0703377,33.6693536,293,,,,0
266500,,-112.0810567,33.6691931,2665,,,,0
224501,,-112.0818846,33.6691901,2245,,,,0
266600,,-112.0858569,33.6692849,2666,,,,0
98602,,-112.1344997,33.6612714,986,,,,0
231502,,-112.1344999,33.6613112,2315,,,,0
231503,,-112.134632,33.6613108,2315,,,,0
98603,,-112.1346319,33.6612711,986,,,,0
231702,,-112.1345148,33.6627474,2317,,,,0
98302,,-112.1345159,33.6628184,983,,,,0
98303,,-112.1346483,33.6628351,983,,,,0
231703,,-112.1346466,33.6627279,2317,,,,0
72002,,-112.1346242,33.6716502,720,,,,61
72202,,-112.134627,33.6719545,722,,,,60
72203,,-112.1347403,33.6719525,722,,,,470
72003,,-112.1347374,33.6716495,720,,,,469
107601,,-112.0616973,33.6402409,1076,,,,0
106201,,-112.0684332,33.6402028,1062,,,,0
